,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
10,73.0,190,75.25,36.5,7,9,10,14,5,4,7,7,7,19,11,9,19,8,10,11.367,4.814392170399399,10.917094763345451,0.497,1.2144002923917239,4.320899916749578,0.281,3.599991878007675,6.593920688744951,0.546,2.0842656703689415,3.6386525614733296,0.573,0.5310158581900141,2.087784241142253,2.618800099332267,1.8568498852768585,0.7221250457633325,0.03758695033152993,1.515726207638734,1.2904852947158607,-5.434,10.781,4.320899916749578,3.4896952222380153,2.879083839265772,1.8193262807366648,2.1968364839895225,0.828,0.3411236776381246,0.7572945643566368,0.45,1.4384048407074252,3.6386525614733296,0.395,49.249,49.166,9.90928690558516,3.910181832974007,9.113126957653664,0.544,2.0889232396371478,5.2781190253427175,0.396,1.8223975918317543,3.8338689338160523,0.475,0.1890737501525445,0.2277996989789693,0.83,0.3792864987999838,0.5683602489525282,0.667,1.2540373428792255,3.0377089858845543,0.413,0.2,0.0,0.1,4.3,-0.8,3.5,0.516,0.396,0.333,2.2,7.6,5.0,10.8,1.3,0.1,10.8,22.9
11,72.5,175,75.25,36.0,9,13,10,8,6,6,8,15,5,13,15,5,11,14,10,14.846,4.3947732513451205,10.573282090699463,0.481,1.390315142198309,4.392190622598003,0.317,3.0018754803996925,6.181952344350501,0.486,2.605011529592621,3.487409684857802,0.747,0.8617371252882399,1.765909335630451,2.627646460918691,1.7441352805534205,0.7511575320340261,0.02067406051469797,1.9869023827824754,1.7900290728975987,0.283,12.801,3.2661644888547277,1.2586010760953115,2.7582475019215993,0.8393543428132207,1.3481322059953884,0.623,0.7945887778631823,1.3240276710222907,0.6,1.3687932359723294,3.5106533435818608,0.39,65.05,65.009,10.094110046301283,4.108108108108109,9.12242920211048,0.553,1.877032410896953,5.014321094002369,0.374,2.2310756972111556,4.108108108108109,0.543,0.41951114461074623,0.5090987401744375,0.824,0.4858404220954022,0.8398837084096049,0.578,1.3257241305050071,2.7617099170884036,0.48,-0.3,-0.4,-0.8,0.1,-2.3,-2.1,0.528,0.415,0.33,3.2,7.3,5.1,9.6,1.3,0.1,14.1,22.6
12,73.0,180,79.0,30.5,10,11,9,17,11,6,13,13,16,5,16,8,13,6,12,9.546,3.684855082324126,8.188324942169004,0.53,1.308477343856307,3.5389848959042047,0.37,2.376377738467819,4.650428629745544,0.511,1.7068988978092259,2.571234181521296,0.664,0.7914001905021092,2.2711306256860597,3.062530816188169,4.0810994693155545,1.6465422612513725,0.048298572996706916,1.9289699278813448,1.645444566410538,3.501,12.158,2.969655735474215,1.1364811538984898,2.079194448224248,0.741325350387808,1.064634644169275,0.696,0.741325350387808,1.1887331609742824,0.624,0.890461287249966,2.3992379915634787,0.371,51.443,51.016,8.431394072447862,3.541163556531285,8.032930845225028,0.525,1.3468715697036227,3.9165751920965977,0.344,2.1953896816684964,4.113062568605928,0.534,0.2996706915477498,0.42371020856201985,0.707,0.7980241492864983,1.173435784851811,0.68,1.096597145993414,2.518111964873765,0.435,1.7,0.8,2.5,6.7,4.8,11.5,0.558,0.432,0.314,3.0,8.9,5.9,21.2,2.9,0.2,17.1,17.9
13,74.5,185,79.25,31.0,11,9,6,12,13,10,10,14,8,9,13,12,17,17,11,16.607,5.697207251347379,11.57765801077903,0.565,1.6776090151886331,4.2802547770700645,0.392,4.022537971582558,7.298383145516904,0.551,3.1994120529152377,4.305732484076434,0.743,1.0328270455658992,2.8784126090627646,3.911239654628664,3.5825575698187166,2.411483253588517,0.1290458767238953,2.5252327290543852,1.8647621728117085,6.237,10.703,5.311121999020088,2.0127388535031847,3.325820676139148,1.650171484566389,2.061734443900049,0.8,1.0044096031357177,1.5472807447329742,0.649,1.3659970602645763,3.689367956883881,0.37,57.148,56.848,7.283703912186885,3.033070644525753,7.283703912186885,0.5,1.2185477061638055,3.526597241767521,0.346,1.814522938361948,3.759076836476218,0.483,0.6481846327047566,0.7782155924570787,0.833,0.2590768364762173,0.5457359977483817,0.475,0.907261469180974,2.436110329299184,0.372,2.9,1.8,4.7,4.4,8.5,12.9,0.604,0.37,0.372,4.0,11.3,7.6,21.7,4.3,0.4,15.8,25.8
14,71.0,165,72.0,28.5,10,11,14,12,11,7,15,13,8,16,17,6,14,12,12,15.7,5.3032521300852045,12.24144965798632,0.497,1.5600624024960998,4.800192007680308,0.325,3.74414976599064,7.440297611904476,0.503,2.904116164646586,4.222248889955598,0.688,0.6941077643105724,2.175272840123447,2.8693806044340193,2.568102724108964,0.9645350942225135,0.04924053033568387,1.7040681627265089,2.173341838933812,2.975,11.897,4.752190087603505,1.8240729629185166,3.3831753270130807,1.7031081243249733,2.568102724108964,0.663,0.672026881075243,1.5859834393375736,0.424,1.3670946837873517,3.2881315252610106,0.416,58.331,58.001,7.699867243668214,3.283667522973742,7.024982327890899,0.548,1.135428699505181,3.1147049188807094,0.365,2.1463078222789265,3.9112429096050074,0.549,0.6768159169669489,0.7965379907242979,0.85,0.6024723711660145,0.8206755055947312,0.734,0.8679850347407804,2.293063912691161,0.379,1.8,0.7,2.5,4.0,2.2,6.1,0.535,0.392,0.345,2.6,8.9,5.6,14.6,1.7,0.2,10.8,25.2
15,75.0,215,78.25,31.5,9,11,13,11,11,4,14,12,9,7,10,6,15,12,12,15.402,4.569286087464273,10.993822797258675,0.516,2.2166630812256063,6.443467838593688,0.344,2.3526230062386673,4.550354958664987,0.517,1.893973385783214,2.715756476843173,0.697,0.7649897046620978,1.7890295358649793,2.554019240527077,3.405882172162636,0.9615925565292656,0.11597966028345778,2.0841451796305974,1.6730498755815213,9.711,13.498,3.289713881803374,2.0634930391222843,1.987768523925136,0.9568825102185072,1.3002243461692122,0.736,0.6884046836104368,1.2236393251175512,0.563,0.7056148007006976,2.0256307815237102,0.348,65.078,64.701,7.422698258141298,3.058747160012983,7.5196364816618,0.494,1.3078004976739155,3.807421832738289,0.343,1.7500811424862057,3.71221464892351,0.471,0.4440116845180137,0.5374878286270692,0.826,0.3271665043816943,0.6932814021421618,0.472,0.9814995131450829,2.480579898301418,0.396,1.6,0.9,2.5,3.3,2.6,6.0,0.544,0.586,0.247,3.0,7.2,5.1,18.7,1.7,0.4,14.6,22.9
16,75.0,205,79.0,38.0,11,13,11,11,6,9,6,12,10,9,11,6,10,12,11,13.899,5.479592861014636,12.70289695047279,0.5,1.7437112284435166,5.650478809901427,0.309,3.739254381562306,7.053542390235089,0.53,2.923049125695128,4.214811989319628,0.694,0.8128325068759913,2.1363837045956253,2.9492162114716165,2.080986127562185,1.320489664860526,0.16857314870559906,1.995543153118789,1.6025687336945615,0.124,12.126,4.721848587661361,1.3772058380678969,2.9792616088815724,0.870169239726165,1.0972676717994019,0.793,1.491879303768244,2.4182610266808533,0.617,1.3783300877316256,3.54138644074602,0.389,49.811,49.83,9.438972506522175,3.850210716435883,9.354685932169376,0.505,1.7419225366245237,4.859401966686735,0.358,2.1082881798113586,4.496407786474013,0.469,0.30905077262693165,0.5045956251254266,0.612,0.6169777242624926,1.1226971703792898,0.55,1.1777643989564521,2.8679911699779255,0.411,1.0,0.5,1.5,3.0,2.3,5.3,0.537,0.445,0.332,3.0,8.0,5.5,14.2,2.4,0.5,12.1,26.7
17,73.0,185,76.25,35.5,9,18,15,9,10,8,11,4,15,4,11,9,8,11,11,19.119,6.900241642407291,15.501036969385622,0.577,4.08303365869437,10.274711265863731,0.397,2.816142473885496,5.225260193694465,0.539,2.485834427383603,2.764998002169074,0.899,0.8129839983256275,2.4267525694124865,3.239736567738114,2.0543029472762906,0.5111213376284707,0.15247737383034204,2.0553684571037163,1.8640895842920695,3.429,17.034,2.9940826150655484,1.494910287877923,2.4581311718705403,0.6606160930037863,0.8641284700420496,0.764,0.8374907243564133,1.8763628060962385,0.446,1.3212321860075726,2.485834427383603,0.532,52.557,52.152,8.104924068108605,3.4264457738917016,8.974689369535206,0.452,1.2520325203252032,4.4970087436723425,0.278,2.1733394692437495,4.474459272894616,0.486,0.4617272587820218,0.6657462801043105,0.694,0.2308636293910109,0.5648105537659152,0.409,1.4839699340389632,3.2460500076698886,0.457,2.4,1.5,3.9,-1.0,0.1,-0.8,0.609,0.663,0.178,3.1,8.8,6.0,13.8,0.9,0.5,10.9,30.1
18,73.5,210,78.25,31.5,4,14,7,14,5,6,9,15,6,10,13,8,16,12,11,17.176,6.760592633619496,12.47923013015785,0.55,0.19385211852672393,0.36347272223760735,0.533,6.564801993907504,12.114788147327612,0.542,2.9339518139019662,3.9012738853503186,0.752,0.4109664912766547,1.411523617609891,1.8224901088865457,1.8667959014123512,0.8606851326889581,0.022951603538372216,2.1081417889781227,1.673554424672974,-6.601,10.256,4.215314317363612,1.7931320963721964,3.247992245915259,1.1640819717529771,1.600249238438106,0.727,0.9459983384104127,2.1091110495707563,0.449,4.459567986707283,8.40833564109665,0.53,57.776,58.558,9.274360463130572,3.8730830971003107,9.061101813586529,0.512,1.5320195361863453,4.210662932477202,0.364,2.342019877728064,4.852351514737525,0.483,0.5259742477543633,0.6445575327026197,0.816,0.455206803511049,0.9314525769322723,0.489,1.364664093719048,3.276341405102634,0.417,1.1,-0.1,1.0,1.5,-0.1,1.4,0.586,0.029,0.313,1.7,5.8,3.8,13.6,1.5,0.1,12.9,26.3
19,75.5,205,82.0,38.5,6,7,17,11,10,4,16,18,17,9,12,5,10,14,11,10.417,3.3243243243243246,7.238416988416989,0.567,1.555019305019305,3.5926640926640925,0.433,1.7702702702702704,3.6476833976833976,0.485,1.8494208494208497,2.6264478764478767,0.704,0.4845559845559846,1.8217658005375972,2.3063217850935818,4.639961389961391,1.286236129299056,0.21324695016886072,1.984555984555985,1.5004479977944725,7.999,14.016,2.1457528957528957,1.6631274131274134,2.334942084942085,0.5617760617760619,0.6447876447876449,0.871,0.5106177606177608,0.8581081081081081,0.595,0.6959459459459459,2.1438223938223944,0.325,58.016,58.036,8.683300020676823,3.646426356054863,8.254876283685988,0.526,1.3923771452202083,3.994761871941553,0.349,2.2511544558549867,4.2620442483975465,0.528,0.5104417947480874,0.5635123027086636,0.906,0.5914949341787856,0.8848301054517886,0.668,1.1511475635812258,2.8137018402370946,0.409,2.4,0.3,2.8,8.1,2.7,10.8,0.599,0.496,0.363,1.9,7.2,4.6,24.8,2.3,0.7,19.1,16.8
20,74.5,195,75.25,30.5,11,16,18,10,8,6,4,16,16,10,8,7,16,9,11,22.194,6.828679148827402,14.663812384177904,0.596,3.818263147804972,9.162758003706308,0.417,3.0104160010224303,5.498370502907535,0.548,2.377915521758579,3.057831171320852,0.778,1.0261358553262192,2.2268199478758617,3.252955803202081,3.0113106268771173,0.8524055449850504,0.04387381481540701,1.7436257907853538,1.9868570423548602,-0.318,15.508,3.491724710844144,1.6362706882228897,2.401175793980447,0.7666943574669309,1.0037702089590392,0.764,0.9822991884465464,1.744520416640041,0.563,1.2658955843823887,2.7491852514537674,0.46,62.596,62.543,12.185280526997428,4.935356474745375,10.613881649425196,0.574,2.3127768095550265,6.268583214748254,0.369,2.6198935132628756,4.345298434676942,0.603,0.7431686999344452,0.8300209455894346,0.895,0.5694642086244663,0.850614777033401,0.669,1.3099467566314378,2.664662712054107,0.492,3.7,-0.9,2.8,3.3,-3.8,-0.6,0.62,0.625,0.209,3.8,8.7,6.2,19.4,1.5,0.2,9.8,28.4
21,75.0,205,79.0,25.5,6,14,12,7,12,12,16,10,9,8,13,10,15,14,12,19.673,5.913571165869806,12.275101140125047,0.577,2.3324751746965795,6.308324138776511,0.37,3.582812308446733,5.969351477258797,0.6,2.7237955130562708,3.208655142822116,0.849,1.0066200809121002,2.2225627509270898,3.2291828318391897,2.7795758244452617,1.6416071592754915,0.16733580557173072,1.7351967635159986,1.4193508841827824,18.414,12.979,3.8788770381267623,2.125658943238936,2.5736177516243717,1.3430182665195538,1.828736054922153,0.734,0.5955620939070737,1.1207551796003432,0.531,1.6407993134730905,3.0198602427363004,0.543,65.256,65.258,7.0521315394281165,2.909926752275584,8.375371601949187,0.421,1.2305617702044196,4.532655000153239,0.271,1.6785068497348987,3.8418584694596842,0.437,0.27889300928621785,0.39302461000950084,0.71,0.372429433939134,0.7474332648870636,0.498,1.028042538845812,2.7039749915719145,0.38,2.6,2.0,4.6,6.0,9.2,15.2,0.617,0.514,0.261,4.1,8.8,6.5,15.1,2.9,0.6,11.3,24.8
22,71.5,185,76.25,32.5,5,11,8,14,8,8,17,13,14,13,7,10,17,16,11,9.024,3.0225093935456684,6.64381781788812,0.522,0.8878744249745408,3.2850370474417954,0.27,2.133651718931067,3.3577975208062645,0.635,1.9429012887593495,2.8278259648137096,0.687,0.5997822804368438,1.7979169959780108,2.397699276414855,4.91723144994206,1.3445035741257882,0.07179865465338883,1.9438845383994103,1.7025133041783027,11.633,9.988,3.0225093935456684,2.6154440425606635,2.396179372827194,1.174000070232117,1.3205042666011169,0.889,0.3362713769006567,0.622397022158233,0.54,0.6243635214383538,1.4158794816869757,0.441,56.954,56.937,8.03751514832183,3.406993694785465,8.324709766935387,0.483,1.2225442155364703,3.836802079491368,0.319,2.183465936034565,4.483973514586299,0.487,0.5035741257881519,0.5507842000807911,0.914,0.6245499411630399,1.0071482515763037,0.62,1.0553418690833731,2.9280081493580625,0.36,2.4,0.8,3.2,8.5,4.8,13.3,0.562,0.494,0.426,2.5,7.2,4.9,25.1,2.4,0.2,19.8,15.9
23,77.0,220,83.0,28.0,8,8,10,16,9,11,14,7,14,16,12,9,8,15,11,12.763,4.631164414212836,9.35555356663385,0.572,1.4334556520182582,4.0337241564485815,0.355,3.1977087621945763,5.323834243265013,0.601,2.099060234493869,3.1977087621945763,0.656,0.8580685581312092,2.052078117175764,2.9101466753069736,3.484399892598228,1.239859789684527,0.28642964446670005,2.220352635818491,1.8607911867801707,0.168,10.99,4.249243712521257,2.075002237536919,2.5782153405531196,1.2399892598227873,1.5507383871833886,0.8,0.8831289716280318,1.4073928219815628,0.627,1.0735881142038843,2.361693367940571,0.455,55.865,55.916,9.131697546319481,3.8167250876314482,9.585378067100654,0.476,1.5002503755633454,4.841261892839259,0.31,2.3124687030545825,4.745117676514773,0.487,0.8572859288933401,1.0495743615423136,0.817,0.38157235853780674,0.8102153229844768,0.471,1.0746119178768154,2.8843264897346024,0.373,1.8,0.7,2.5,3.7,2.2,5.9,0.594,0.431,0.342,3.4,7.5,5.5,21.5,2.2,0.9,17.1,21.0
24,76.0,215,79.25,26.5,4,19,13,7,8,6,12,15,7,18,13,7,12,16,11,22.904,7.686954674973012,16.969576836628146,0.569,3.9406049236323737,9.83862803744934,0.401,3.7453586535228216,7.130948799178805,0.525,3.3845990478381682,3.5778631223120896,0.946,1.0644390563332922,2.5197219069239503,3.5841609632572426,1.7403677680831107,1.6725312145289444,0.02185017026106697,1.4747535529086953,2.157207718501703,5.658,15.521,4.012955064332869,1.9108365927472877,2.877156965116897,1.2091393377342796,1.4975488027184398,0.807,0.7968426455232467,1.6194538343096827,0.492,1.7403677680831107,4.012955064332869,0.434,56.503,56.384,9.61804767309875,4.021424517593645,8.43317253121453,0.57,1.5751986379114644,4.166430192962543,0.378,2.447219069239501,4.2637627695800235,0.574,0.5790295119182747,0.6028660612939841,0.96,0.7031782065834279,1.0150397275822929,0.693,1.1630249716231558,2.6408910329171396,0.44,3.4,0.2,3.6,3.6,4.1,7.7,0.612,0.58,0.211,4.3,9.8,7.1,11.7,3.0,0.1,7.4,32.2
