name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Fred Gregory,SG,853,1,0.568,217062,2045,SG PG sf ,FR,78.0,230,80.25,26.5,9,13,7,10,8,4,7,17,10,12,11,8,15,5,138,13,5,217062,2045,College,41,41,0.0,27.878,0.0,0.0,0.0,27.878,11.195,7.3541578569984,17.127833648949277,0.492,2.152929712636282,7.12985604235995,0.302,5.203066683826369,9.999816146053575,0.52,3.721203875641191,5.024728355794157,0.741,1.1637954808699968,2.955195424213537,4.118990905083534,5.247191630968359,2.0972354623450906,0.1778250348317078,4.035594124027872,4.471291339737479,-0.513,10.049,6.096596863451674,3.0942619183320774,4.213932452060083,1.7484510305013696,2.2466952253130112,0.778,1.2980088617602177,2.2871430935265025,0.568,2.154768252100532,5.46965490614256,0.394,54.391,54.548,21.775317151866247,8.762924396861479,18.06482364156339,0.603,4.251301605925057,10.288186551294274,0.413,4.518955782063503,7.780303585832661,0.581,0.7626310772163966,0.8066290239788809,0.945,1.204443792623011,1.6132580479577618,0.747,2.548214416660556,5.364083009459559,0.475,0.4,-1.6,-1.2,1.1,0.6,1.7,0.7,-4.0,-3.3,0.532,0.416,0.293,2.7,6.5,4.7,15.9,2.1,0.3,17.3,21.4,-0.4,-2.7,-3.1
Alex Ramey,SG,769,1,0.552,213793,2045,SG pg sf ,RS FR,73.0,185,76.0,29.0,6,14,14,7,7,4,13,8,9,9,7,8,15,11,135,12,3,213793,2045,College,12,45,0.0,18.689,0.0,0.0,0.0,18.689,7.778,7.930754509076148,18.500260975468308,0.531,3.801542654990431,11.856985443368323,0.321,4.126312126660094,6.63747607724874,0.622,2.893927970770748,3.998724119932727,0.724,0.8351214985791335,2.7188309609058887,3.5539524594850223,4.187206402598156,2.782871947137077,0.4482869036183157,4.703357884358871,3.039035892061829,5.556,15.08,3.740648379052369,2.383575943861277,4.056718668445167,0.9685089601577452,1.4788609870672158,0.655,0.8989155019428174,1.2874789769761643,0.698,2.2559879371339098,3.871136113205359,0.583,34.486,34.353,16.502197770209296,6.797077402264722,15.722062119756645,0.525,2.9109539195994527,8.208890053270455,0.355,3.88321252874567,7.507350158646989,0.517,0.5181497976887025,0.707361802462667,0.733,1.036299595377405,1.4874974529153202,0.697,2.331674089599161,5.303758041510203,0.44,-0.3,-0.1,-0.4,0.7,0.8,1.5,-0.5,1.7,1.2,0.557,0.641,0.216,2.0,6.5,4.2,12.4,2.8,0.9,18.8,22.4,-1.6,1.9,0.3
Toby Ransom,SG,769,1,0.552,208735,2045,SG pg pf c ,RS SO,81.5,240,85.0,38.0,8,14,10,10,12,14,14,10,10,13,7,13,15,5,154,11,3,208735,2045,College,36,41,0.61,20.39,0.146,3.415,0.0,24.512,12.366,9.373031902186897,18.9132842530458,0.591,3.602840575933286,9.746563294025671,0.37,5.772363020392208,9.164549264881536,0.63,4.506265337589854,6.356548743674942,0.709,1.9610398071535609,5.533493344970544,7.494533152124104,3.917736226029926,3.7813659175212746,0.5847698014401048,3.813494907377245,3.135500763691905,10.341,12.559,7.314265858796447,3.9199079201685234,4.447629595847721,1.693921428106066,2.1695224444589227,0.781,1.958868113014963,3.1750168306295743,0.617,2.121745173409777,3.811323213238648,0.557,46.047,45.83,14.473052585642591,6.01352825660048,14.632336897228887,0.495,2.452542003054768,6.812131791403012,0.36,3.563168230416758,7.822387082696923,0.456,0.7986035348025311,1.276456469561423,0.626,0.58695177831115,1.9157756927776568,0.306,2.181976871045167,4.625790966615755,0.472,1.0,1.7,2.8,1.0,1.2,2.2,2.7,7.3,10.0,0.618,0.515,0.336,4.7,13.4,9.1,12.4,3.8,1.1,14.9,23.3,2.1,4.2,6.3
Dan Stinson,SG,252,1,0.552,206150,2045,SG pg ,RS SO,71.0,175,78.0,29.0,4,18,9,14,7,4,14,12,16,9,14,9,16,18,170,12,3,206150,2045,College,42,42,0.0,28.713,0.071,0.0,0.0,28.785,8.665,5.431644754987589,10.59483313413625,0.572,1.2668934448836997,3.372253378688977,0.376,4.1592350832030895,7.224418497747541,0.576,3.809874046152432,4.332076859428151,0.879,0.6987220741013147,3.067991843183363,3.7667139172846777,6.873218718396617,2.801609317877023,0.2590340418496132,3.324446078882045,3.1028971396028147,5.046,12.298,3.9404247494713616,3.065183414544452,3.6315160430265694,1.5739634090282246,2.105359933805277,0.748,0.3916521099567895,0.9671784499402408,0.405,2.1862645950170085,4.1592350832030895,0.526,54.385,54.433,15.964580309738578,6.650377528337589,15.527345544063346,0.514,2.6674994947917625,8.04842650597983,0.331,3.984715154410009,7.480756158947697,0.533,1.0489960134477248,1.1335035732000809,0.925,0.9185604320908272,1.5321588007274998,0.6,2.011647346278912,4.813256664155935,0.418,1.3,0.2,1.5,1.1,0.8,1.9,7.2,4.7,11.9,0.637,0.318,0.409,1.7,7.1,4.5,19.1,2.8,0.5,21.0,14.6,3.8,1.8,5.6
Korey Whitmore +11,SG,25,2,0.533,215851,2045,SG pg sf pf c ,FR,80.5,225,84.25,26.0,8,18,15,11,9,13,13,19,12,6,7,17,13,16,177,14,5,215851,2045,College,43,43,0.0,25.489,8.232,0.048,0.0,33.789,22.373,11.94720521587024,27.58527470779996,0.556,6.802894171901089,17.791206169992847,0.382,5.141130635286634,9.797248946489624,0.525,4.881927327661605,6.065039357557446,0.805,1.5138745328774748,4.441438574156588,5.955313107034063,3.5509262940287827,2.9614894971355823,0.4089751750477402,2.959370279080862,2.589115213239974,6.861,16.109,5.177705335135565,3.1040788741353262,4.622724020036575,0.9588932177784846,1.146537330046911,0.836,1.6267790411067824,3.251967877872307,0.5,2.549097559036336,5.398743738570406,0.472,62.885,62.84,13.064926798217696,5.291215786123488,14.250477402928071,0.458,2.480903882877148,8.254296626352641,0.301,2.8119032463399107,5.992998090388287,0.469,0.5903882877148312,0.9245703373647356,0.639,0.7001909611712285,1.1807765754296624,0.593,1.5181413112667088,3.8844684914067455,0.391,2.5,1.8,4.3,1.1,0.9,2.0,4.7,8.3,13.0,0.588,0.645,0.22,3.3,9.8,6.6,12.5,3.0,0.8,8.9,29.5,2.4,4.6,7.0
Lloyd Woods,SG,357,2,0.552,200477,2045,SG SF pf c ,RS SR,81.0,255,82.0,30.5,11,16,7,14,8,7,9,17,12,9,13,8,12,7,158,12,3,200477,2045,College,42,42,0.0,25.119,0.546,0.166,0.333,26.12,9.642,6.457601514296635,12.43834519411026,0.521,0.0382214294814626,0.1747265347724005,0.219,6.41209981253299,12.26361865933786,0.523,4.593851810057696,6.41209981253299,0.716,0.911854103343465,3.6121881629965618,4.524042266340027,7.755310048595818,2.2221815787548467,0.4810154363889092,4.679395009373351,3.833491842856098,4.811,6.006,7.362175345357917,4.158855541197242,4.54835010829405,1.9056112698614929,2.124019438326994,0.897,1.7782065049232842,2.819285441275504,0.631,2.7337422419598494,7.323953915876453,0.373,54.943,54.676,16.158826541809937,6.662886824200745,17.375082303021436,0.465,2.8330528934084422,9.539834662374716,0.297,3.829833930792304,7.837076596678616,0.489,0.3475016460604287,0.828517082449338,0.419,1.613139220133148,2.525788280049748,0.639,1.8728509766625208,4.4846001902114265,0.418,1.5,0.8,2.3,1.2,1.0,2.2,3.5,1.4,4.8,0.575,0.014,0.516,2.2,8.1,5.2,22.6,2.2,0.9,23.5,18.2,1.3,0.9,2.2
Laurence McCarty,SG,285,2,0.539,200033,2045,SG SF ,RS SR,75.5,210,78.0,30.5,9,19,7,16,13,10,17,19,8,9,7,11,18,15,184,12,3,200033,2045,College,38,38,0.0,35.659,0.0,0.0,0.0,35.659,21.026,10.905701653032612,24.120719138512733,0.547,4.581657962440881,11.919397328649998,0.384,6.322503119656145,12.201321809862735,0.518,5.997442652246923,6.690699573261851,0.896,1.7839811434117483,4.409026010304799,6.193007153716547,3.244442390349864,3.2264572599168164,0.4066050034142405,3.201306404153379,3.0231547582096963,3.789,13.479,6.324043690591734,2.5958620264670085,4.416816872332887,1.2185916100506848,1.6206806242393432,0.752,1.944200520712976,3.323011508064889,0.585,3.1643327016992497,7.257629677558504,0.436,64.911,64.436,14.95126947669005,6.206158048295983,13.026879384195167,0.574,2.534297597616239,6.409460550003103,0.395,3.6734123781736914,6.615866906698119,0.555,1.0615184058600782,1.35017691973431,0.786,0.6937115897945247,1.2229188652306164,0.567,1.919734310013036,4.0427711217331925,0.475,1.7,0.6,2.2,1.0,0.7,1.7,3.7,5.0,8.6,0.598,0.494,0.277,3.9,10.3,7.0,11.8,3.2,0.7,10.6,27.1,2.5,2.2,4.7
Luke Moller,SG,49,2,0.536,208644,2045,SG PG ,RS SO,77.5,195,80.0,29.0,9,15,13,12,8,7,8,10,14,13,11,4,12,10,155,13,3,208644,2045,College,39,39,6.102,21.565,0.0,0.0,0.0,27.668,13.129,7.85366111179545,16.962007496436552,0.567,3.5176940538828374,9.518362750101184,0.37,4.33244760413184,7.448923927006529,0.582,3.88019779330248,4.82517113344009,0.804,1.038238865328101,3.981020919321269,5.019259784649369,9.565875376141625,2.037252619324796,0.1816770734116484,3.3382019110634027,3.03030303030303,4.616,13.631,5.233427772009785,4.691431889770708,4.105442835271966,1.7157337181269463,2.3457159448853537,0.731,0.902739894768332,1.4922484030478471,0.605,1.71397399123656,3.6127193059637146,0.474,56.827,56.694,19.67403958090803,8.138427346809184,17.50449783045825,0.562,3.391893322044661,9.450735527569057,0.359,4.751825590009524,8.053762302889194,0.59,0.8149010477299184,0.9048576568949096,0.901,0.9524817440999048,1.6262743852965045,0.586,2.986206653261368,5.515574840371115,0.541,4.3,-0.4,3.8,1.6,0.4,2.0,9.2,-1.2,8.0,0.605,0.561,0.284,2.5,9.4,6.0,27.6,2.0,0.3,14.9,20.5,4.7,-0.9,3.8
Rogelio Muniz,SG,49,2,0.536,211096,2045,SG SF pf ,RS FR,75.5,175,79.0,31.0,10,12,10,12,5,8,12,9,4,8,9,3,13,11,133,12,3,211096,2045,College,3,41,0.0,18.365,0.366,0.0,0.0,18.754,6.585,6.212487333385298,13.310988125860678,0.543,2.026658352170863,6.337204770441968,0.32,4.180632421337075,6.971185075480031,0.6,2.663236937147608,3.993556265752072,0.667,0.823654740561748,3.4998956812017528,4.323550421763501,3.169901525190324,3.059148758606301,0.2529730857500522,3.866240548756722,2.9261422908408097,1.365,11.543,5.321277314417855,4.497622573856107,3.996154545690753,1.7746251981188454,2.2189310676332266,0.8,0.8834151791514018,1.5173954841894663,0.582,1.5225920440668277,3.232260243718658,0.471,38.487,38.344,17.611621114124766,7.119757980388066,16.730127268933863,0.526,3.366889213436261,9.289588983934904,0.362,3.752868766951805,7.443146254955144,0.504,0.8267264761109953,1.1448988107657,0.722,0.69632797830169,1.147506780721886,0.607,2.229814312539119,5.155956603379929,0.432,-1.4,0.0,-1.4,0.2,0.5,0.7,0.9,3.1,4.1,0.568,0.476,0.3,2.0,8.2,5.1,8.7,3.1,0.5,20.4,17.3,-0.3,2.8,2.5
Morgan Kennedy,SG,712,2,0.559,205073,2045,SG SF pf ,RS JR,76.0,200,79.25,27.5,10,17,16,7,11,6,16,12,8,14,13,12,15,11,172,12,4,205073,2045,College,41,41,0.0,25.805,5.244,0.0,0.0,31.097,15.539,9.038572251007484,22.641407599309154,0.507,4.870106505469199,13.825921128382268,0.352,4.168465745538284,8.81908462867012,0.473,4.997841105354058,5.967544617156016,0.838,1.2719487622337362,3.995676454692848,5.267625216926584,2.633851468048359,2.725635020716988,0.1765447667087011,3.4236470926885434,3.4282111331291656,5.977,15.174,5.267702936096718,2.633851468048359,4.431131260794473,1.3583045480713871,2.1948762233736328,0.619,1.2701496833621184,2.939694876223373,0.432,1.5346142774899252,3.686312607944732,0.416,55.584,55.51,14.017294181228609,5.889029003783103,13.579535218879482,0.516,2.2410376508737166,6.413258872275265,0.349,3.646189875698073,7.160871914970277,0.509,0.8340839488380473,1.0520626914069535,0.793,1.007025761124122,1.8465141415961088,0.545,1.7996757341019638,4.262295081967213,0.422,0.2,1.0,1.2,0.9,1.1,2.0,1.0,5.1,6.0,0.553,0.611,0.264,2.8,9.4,6.0,9.4,2.7,0.3,11.9,26.1,0.4,1.4,1.8
Bennie Nicholson,SG,65,2,0.549,210814,2045,SG PG ,RS FR,71.0,175,78.0,34.0,8,10,13,11,6,6,13,10,10,6,14,6,17,12,145,12,4,210814,2045,College,10,36,0.0,16.693,0.0,0.0,0.0,16.693,7.055,7.477174435367612,17.972128784238347,0.518,3.652090341182124,10.321960595867372,0.354,3.828287682204069,7.653371776389556,0.5,4.004485023226014,4.898286080410059,0.818,1.0667948101874098,1.965310506235773,3.032105316423183,4.54589139836617,2.404539771087814,0.528998749639319,3.831491270222649,3.0265140585425283,1.417,12.383,4.795771263815474,3.2035880185808105,4.0076886112445935,1.77799135031235,2.050296331891719,0.867,0.6214960756046772,1.8676918148326125,0.333,1.42239308024988,3.744994393720968,0.38,31.215,31.191,16.033471193613543,6.588438972780611,15.667981148408195,0.511,2.846975088967972,7.835593600718156,0.363,3.741463883812639,7.838799653746273,0.477,1.167003302234619,1.692795998845821,0.689,0.8912827418165497,1.5998204610304254,0.557,1.699208104902055,4.546183193870027,0.374,0.4,-0.2,0.2,0.8,0.7,1.5,2.9,3.0,5.9,0.561,0.574,0.273,2.3,4.4,3.3,14.8,2.4,1.0,16.0,21.8,0.7,1.5,2.2
